NAICS_Code,salesdate,kind_of_business,sales,Adjusted
44831,2-1-2007,Jewelry stores,2536,Y
44831,3-1-2007,Jewelry stores,2502,Y
44831,4-1-2007,Jewelry stores,2521,Y
44831,5-1-2007,Jewelry stores,2618,Y
44831,6-1-2007,Jewelry stores,2579,Y
44831,7-1-2007,Jewelry stores,2621,Y
44831,8-1-2007,Jewelry stores,2584,Y
44831,9-1-2007,Jewelry stores,2603,Y
44831,10-1-2007,Jewelry stores,2614,Y
44831,11-1-2007,Jewelry stores,2657,Y
44831,12-1-2007,Jewelry stores,2580,Y
451,1-1-2007,"Sporting goods, hobby, musical instrument, and book stores",6489,Y
451,2-1-2007,"Sporting goods, hobby, musical instrument, and book stores",6494,Y
451,3-1-2007,"Sporting goods, hobby, musical instrument, and book stores",6779,Y
451,4-1-2007,"Sporting goods, hobby, musical instrument, and book stores",6640,Y
451,5-1-2007,"Sporting goods, hobby, musical instrument, and book stores",6805,Y
451,6-1-2007,"Sporting goods, hobby, musical instrument, and book stores",6850,Y
451,7-1-2007,"Sporting goods, hobby, musical instrument, and book stores",6936,Y
451,8-1-2007,"Sporting goods, hobby, musical instrument, and book stores",6780,Y
451,9-1-2007,"Sporting goods, hobby, musical instrument, and book stores",6749,Y
451,10-1-2007,"Sporting goods, hobby, musical instrument, and book stores",6834,Y
451,11-1-2007,"Sporting goods, hobby, musical instrument, and book stores",6940,Y
451,12-1-2007,"Sporting goods, hobby, musical instrument, and book stores",6756,Y
452,1-1-2007,General merchandise stores,48034,Y
452,2-1-2007,General merchandise stores,47293,Y
452,3-1-2007,General merchandise stores,48132,Y
452,4-1-2007,General merchandise stores,47679,Y
452,5-1-2007,General merchandise stores,47887,Y
452,6-1-2007,General merchandise stores,47852,Y
452,7-1-2007,General merchandise stores,48412,Y
452,8-1-2007,General merchandise stores,48704,Y
452,9-1-2007,General merchandise stores,48288,Y
452,10-1-2007,General merchandise stores,48540,Y
452,11-1-2007,General merchandise stores,49047,Y
452,12-1-2007,General merchandise stores,49302,Y
4521,1-1-2007,Department stores,18064,Y
4521,2-1-2007,Department stores,17586,Y
4521,3-1-2007,Department stores,17798,Y
4521,4-1-2007,Department stores,17480,Y
4521,5-1-2007,Department stores,17521,Y
4521,6-1-2007,Department stores,17328,Y
4521,7-1-2007,Department stores,17559,Y
4521,8-1-2007,Department stores,17527,Y
4521,9-1-2007,Department stores,17260,Y
4521,10-1-2007,Department stores,17292,Y
4521,11-1-2007,Department stores,17346,Y
4521,12-1-2007,Department stores,17199,Y
4529,1-1-2007,Other general merchandise stores,29970,Y
4529,2-1-2007,Other general merchandise stores,29707,Y
4529,3-1-2007,Other general merchandise stores,30334,Y
4529,4-1-2007,Other general merchandise stores,30199,Y
4529,5-1-2007,Other general merchandise stores,30366,Y
4529,6-1-2007,Other general merchandise stores,30524,Y
4529,7-1-2007,Other general merchandise stores,30853,Y
4529,8-1-2007,Other general merchandise stores,31177,Y
4529,9-1-2007,Other general merchandise stores,31028,Y
4529,10-1-2007,Other general merchandise stores,31248,Y
4529,11-1-2007,Other general merchandise stores,31701,Y
4529,12-1-2007,Other general merchandise stores,32103,Y
45291,1-1-2007,Warehouse clubs and superstores,26298,Y
45291,2-1-2007,Warehouse clubs and superstores,26123,Y
45291,3-1-2007,Warehouse clubs and superstores,26651,Y
45291,4-1-2007,Warehouse clubs and superstores,26550,Y
45291,5-1-2007,Warehouse clubs and superstores,26709,Y
45291,6-1-2007,Warehouse clubs and superstores,26882,Y
45291,7-1-2007,Warehouse clubs and superstores,27198,Y
45291,8-1-2007,Warehouse clubs and superstores,27479,Y
45291,9-1-2007,Warehouse clubs and superstores,27353,Y
45291,10-1-2007,Warehouse clubs and superstores,27508,Y
45291,11-1-2007,Warehouse clubs and superstores,27924,Y
45291,12-1-2007,Warehouse clubs and superstores,28269,Y
45299,1-1-2007,All other gen. merchandise stores,3672,Y
45299,2-1-2007,All other gen. merchandise stores,3584,Y
45299,3-1-2007,All other gen. merchandise stores,3683,Y
45299,4-1-2007,All other gen. merchandise stores,3649,Y
45299,5-1-2007,All other gen. merchandise stores,3657,Y
45299,6-1-2007,All other gen. merchandise stores,3642,Y
45299,7-1-2007,All other gen. merchandise stores,3655,Y
45299,8-1-2007,All other gen. merchandise stores,3698,Y
45299,9-1-2007,All other gen. merchandise stores,3675,Y
45299,10-1-2007,All other gen. merchandise stores,3740,Y
45299,11-1-2007,All other gen. merchandise stores,3777,Y
45299,12-1-2007,All other gen. merchandise stores,3834,Y
453,1-1-2007,Miscellaneous stores retailers,9629,Y
453,2-1-2007,Miscellaneous stores retailers,9489,Y
453,3-1-2007,Miscellaneous stores retailers,9771,Y
453,4-1-2007,Miscellaneous stores retailers,9586,Y
453,5-1-2007,Miscellaneous stores retailers,9843,Y
453,6-1-2007,Miscellaneous stores retailers,9988,Y
453,7-1-2007,Miscellaneous stores retailers,9759,Y
453,8-1-2007,Miscellaneous stores retailers,9740,Y
453,9-1-2007,Miscellaneous stores retailers,9783,Y
453,10-1-2007,Miscellaneous stores retailers,9620,Y
453,11-1-2007,Miscellaneous stores retailers,9632,Y
453,12-1-2007,Miscellaneous stores retailers,9688,Y
454,1-1-2007,Nonstore retailers,24243,Y
454,2-1-2007,Nonstore retailers,25505,Y
454,3-1-2007,Nonstore retailers,25034,Y
454,4-1-2007,Nonstore retailers,25303,Y
454,5-1-2007,Nonstore retailers,25271,Y
454,6-1-2007,Nonstore retailers,25462,Y
454,7-1-2007,Nonstore retailers,25970,Y
454,8-1-2007,Nonstore retailers,25826,Y
454,9-1-2007,Nonstore retailers,26112,Y
454,10-1-2007,Nonstore retailers,26397,Y
454,11-1-2007,Nonstore retailers,27065,Y
454,12-1-2007,Nonstore retailers,26268,Y
4541,1-1-2007,Electronic shopping and mail order houses,17558,Y
4541,2-1-2007,Electronic shopping and mail order houses,17989,Y
4541,3-1-2007,Electronic shopping and mail order houses,18149,Y
4541,4-1-2007,Electronic shopping and mail order houses,18143,Y
4541,5-1-2007,Electronic shopping and mail order houses,18421,Y
4541,6-1-2007,Electronic shopping and mail order houses,18586,Y
4541,7-1-2007,Electronic shopping and mail order houses,19087,Y
4541,8-1-2007,Electronic shopping and mail order houses,18920,Y
4541,9-1-2007,Electronic shopping and mail order houses,19012,Y
4541,10-1-2007,Electronic shopping and mail order houses,19323,Y
4541,11-1-2007,Electronic shopping and mail order houses,19603,Y
4541,12-1-2007,Electronic shopping and mail order houses,18719,Y
45431,1-1-2007,Fuel dealers,2731,Y
45431,2-1-2007,Fuel dealers,3577,Y
45431,3-1-2007,Fuel dealers,2911,Y
45431,4-1-2007,Fuel dealers,3192,Y
45431,5-1-2007,Fuel dealers,2949,Y
45431,6-1-2007,Fuel dealers,2879,Y
45431,7-1-2007,Fuel dealers,2899,Y
45431,8-1-2007,Fuel dealers,2908,Y
45431,9-1-2007,Fuel dealers,3126,Y
45431,10-1-2007,Fuel dealers,3119,Y
45431,11-1-2007,Fuel dealers,3440,Y
45431,12-1-2007,Fuel dealers,3480,Y
722,1-1-2007,Food services and drinking places,36435,Y
722,2-1-2007,Food services and drinking places,36053,Y
722,3-1-2007,Food services and drinking places,36579,Y
722,4-1-2007,Food services and drinking places,36627,Y
722,5-1-2007,Food services and drinking places,36732,Y
722,6-1-2007,Food services and drinking places,37078,Y
722,7-1-2007,Food services and drinking places,37272,Y
722,8-1-2007,Food services and drinking places,37189,Y
722,9-1-2007,Food services and drinking places,37427,Y
722,10-1-2007,Food services and drinking places,37759,Y
722,11-1-2007,Food services and drinking places,37727,Y
722,12-1-2007,Food services and drinking places,38109,Y
None,1-1-2006,"Retail and food services sales, total",357331,Y
None,2-1-2006,"Retail and food services sales, total",354706,Y
None,3-1-2006,"Retail and food services sales, total",355665,Y
None,4-1-2006,"Retail and food services sales, total",357423,Y
None,5-1-2006,"Retail and food services sales, total",356704,Y
None,6-1-2006,"Retail and food services sales, total",357879,Y
None,7-1-2006,"Retail and food services sales, total",359006,Y
None,8-1-2006,"Retail and food services sales, total",360691,Y
None,9-1-2006,"Retail and food services sales, total",358961,Y
None,10-1-2006,"Retail and food services sales, total",358462,Y
None,11-1-2006,"Retail and food services sales, total",359266,Y
None,12-1-2006,"Retail and food services sales, total",363730,Y
None,1-1-2006,Retail sales and food services excl motor vehicle and parts,280574,Y
None,2-1-2006,Retail sales and food services excl motor vehicle and parts,280598,Y
None,3-1-2006,Retail sales and food services excl motor vehicle and parts,281056,Y
None,4-1-2006,Retail sales and food services excl motor vehicle and parts,282525,Y
None,5-1-2006,Retail sales and food services excl motor vehicle and parts,282623,Y
None,6-1-2006,Retail sales and food services excl motor vehicle and parts,282510,Y
None,7-1-2006,Retail sales and food services excl motor vehicle and parts,283042,Y
None,8-1-2006,Retail sales and food services excl motor vehicle and parts,285504,Y
None,9-1-2006,Retail sales and food services excl motor vehicle and parts,284382,Y
None,10-1-2006,Retail sales and food services excl motor vehicle and parts,283015,Y
None,11-1-2006,Retail sales and food services excl motor vehicle and parts,283202,Y
None,12-1-2006,Retail sales and food services excl motor vehicle and parts,288292,Y
None,1-1-2006,Retail sales and food services excl gasoline stations,323033,Y
None,2-1-2006,Retail sales and food services excl gasoline stations,320532,Y
None,3-1-2006,Retail sales and food services excl gasoline stations,321470,Y
None,4-1-2006,Retail sales and food services excl gasoline stations,321777,Y
None,5-1-2006,Retail sales and food services excl gasoline stations,320545,Y
None,6-1-2006,Retail sales and food services excl gasoline stations,321651,Y
None,7-1-2006,Retail sales and food services excl gasoline stations,322043,Y
None,8-1-2006,Retail sales and food services excl gasoline stations,322995,Y
None,9-1-2006,Retail sales and food services excl gasoline stations,324026,Y
None,10-1-2006,Retail sales and food services excl gasoline stations,325550,Y
None,11-1-2006,Retail sales and food services excl gasoline stations,325944,Y
None,12-1-2006,Retail sales and food services excl gasoline stations,328835,Y
None,1-1-2006,Retail sales and food services excl motor vehicle and parts and gasoline stations,246276,Y
None,2-1-2006,Retail sales and food services excl motor vehicle and parts and gasoline stations,246424,Y
None,3-1-2006,Retail sales and food services excl motor vehicle and parts and gasoline stations,246861,Y
None,4-1-2006,Retail sales and food services excl motor vehicle and parts and gasoline stations,246879,Y
None,5-1-2006,Retail sales and food services excl motor vehicle and parts and gasoline stations,246464,Y
None,6-1-2006,Retail sales and food services excl motor vehicle and parts and gasoline stations,246282,Y
None,7-1-2006,Retail sales and food services excl motor vehicle and parts and gasoline stations,246079,Y
None,8-1-2006,Retail sales and food services excl motor vehicle and parts and gasoline stations,247808,Y
None,9-1-2006,Retail sales and food services excl motor vehicle and parts and gasoline stations,249447,Y
None,10-1-2006,Retail sales and food services excl motor vehicle and parts and gasoline stations,250103,Y
None,11-1-2006,Retail sales and food services excl motor vehicle and parts and gasoline stations,249880,Y
None,12-1-2006,Retail sales and food services excl motor vehicle and parts and gasoline stations,253397,Y
None,1-1-2006,"Retail sales, total",322348,Y
None,2-1-2006,"Retail sales, total",320171,Y
None,3-1-2006,"Retail sales, total",320869,Y
None,4-1-2006,"Retail sales, total",322561,Y
None,5-1-2006,"Retail sales, total",321794,Y
None,6-1-2006,"Retail sales, total",323184,Y
None,7-1-2006,"Retail sales, total",324204,Y
None,8-1-2006,"Retail sales, total",325324,Y
None,9-1-2006,"Retail sales, total",323236,Y
None,10-1-2006,"Retail sales, total",322678,Y
None,11-1-2006,"Retail sales, total",323343,Y
None,12-1-2006,"Retail sales, total",326849,Y
None,1-1-2006,"Retail sales, total (excl. motor vehicle and parts dealers)",245591,Y
None,2-1-2006,"Retail sales, total (excl. motor vehicle and parts dealers)",246063,Y
None,3-1-2006,"Retail sales, total (excl. motor vehicle and parts dealers)",246260,Y
None,4-1-2006,"Retail sales, total (excl. motor vehicle and parts dealers)",247663,Y
None,5-1-2006,"Retail sales, total (excl. motor vehicle and parts dealers)",247713,Y
None,6-1-2006,"Retail sales, total (excl. motor vehicle and parts dealers)",247815,Y
None,7-1-2006,"Retail sales, total (excl. motor vehicle and parts dealers)",248240,Y
None,8-1-2006,"Retail sales, total (excl. motor vehicle and parts dealers)",250137,Y
None,9-1-2006,"Retail sales, total (excl. motor vehicle and parts dealers)",248657,Y
None,10-1-2006,"Retail sales, total (excl. motor vehicle and parts dealers)",247231,Y
None,11-1-2006,"Retail sales, total (excl. motor vehicle and parts dealers)",247279,Y
None,12-1-2006,"Retail sales, total (excl. motor vehicle and parts dealers)",251411,Y
None,1-1-2006,GAFO(1),92097,Y
None,2-1-2006,GAFO(1),91747,Y
None,3-1-2006,GAFO(1),91609,Y
None,4-1-2006,GAFO(1),92088,Y
None,5-1-2006,GAFO(1),91665,Y
None,6-1-2006,GAFO(1),92148,Y
None,7-1-2006,GAFO(1),91967,Y
None,8-1-2006,GAFO(1),92044,Y
None,9-1-2006,GAFO(1),93848,Y
None,10-1-2006,GAFO(1),93284,Y
None,11-1-2006,GAFO(1),93195,Y
None,12-1-2006,GAFO(1),94795,Y
441,1-1-2006,Motor vehicle and parts dealers,76757,Y
441,2-1-2006,Motor vehicle and parts dealers,74108,Y
441,3-1-2006,Motor vehicle and parts dealers,74609,Y
441,4-1-2006,Motor vehicle and parts dealers,74898,Y
441,5-1-2006,Motor vehicle and parts dealers,74081,Y
441,6-1-2006,Motor vehicle and parts dealers,75369,Y
441,7-1-2006,Motor vehicle and parts dealers,75964,Y
441,8-1-2006,Motor vehicle and parts dealers,75187,Y
441,9-1-2006,Motor vehicle and parts dealers,74579,Y
441,10-1-2006,Motor vehicle and parts dealers,75447,Y
441,11-1-2006,Motor vehicle and parts dealers,76064,Y
441,12-1-2006,Motor vehicle and parts dealers,75438,Y
"4411,4412",1-1-2006,Automobile and other motor vehicle dealers,70547,Y
"4411,4412",2-1-2006,Automobile and other motor vehicle dealers,68077,Y
"4411,4412",3-1-2006,Automobile and other motor vehicle dealers,68596,Y
"4411,4412",4-1-2006,Automobile and other motor vehicle dealers,68909,Y
"4411,4412",5-1-2006,Automobile and other motor vehicle dealers,68180,Y
"4411,4412",6-1-2006,Automobile and other motor vehicle dealers,69407,Y
"4411,4412",7-1-2006,Automobile and other motor vehicle dealers,69950,Y
"4411,4412",8-1-2006,Automobile and other motor vehicle dealers,69157,Y
"4411,4412",9-1-2006,Automobile and other motor vehicle dealers,68476,Y
"4411,4412",10-1-2006,Automobile and other motor vehicle dealers,69373,Y
"4411,4412",11-1-2006,Automobile and other motor vehicle dealers,70063,Y
"4411,4412",12-1-2006,Automobile and other motor vehicle dealers,69320,Y
4413,1-1-2006,"Automotive parts, acc., and tire stores",6210,Y
4413,2-1-2006,"Automotive parts, acc., and tire stores",6031,Y
4413,3-1-2006,"Automotive parts, acc., and tire stores",6013,Y
4413,4-1-2006,"Automotive parts, acc., and tire stores",5989,Y
4413,5-1-2006,"Automotive parts, acc., and tire stores",5901,Y
4413,6-1-2006,"Automotive parts, acc., and tire stores",5962,Y
4413,7-1-2006,"Automotive parts, acc., and tire stores",6014,Y
4413,8-1-2006,"Automotive parts, acc., and tire stores",6030,Y
4413,9-1-2006,"Automotive parts, acc., and tire stores",6103,Y
4413,10-1-2006,"Automotive parts, acc., and tire stores",6074,Y
4413,11-1-2006,"Automotive parts, acc., and tire stores",6001,Y
4413,12-1-2006,"Automotive parts, acc., and tire stores",6118,Y
"442,443",1-1-2006,"Furniture, home furn, electronics, and appliance stores",18956,Y
"442,443",2-1-2006,"Furniture, home furn, electronics, and appliance stores",18540,Y
"442,443",3-1-2006,"Furniture, home furn, electronics, and appliance stores",18616,Y
"442,443",4-1-2006,"Furniture, home furn, electronics, and appliance stores",18567,Y
"442,443",5-1-2006,"Furniture, home furn, electronics, and appliance stores",18500,Y
"442,443",6-1-2006,"Furniture, home furn, electronics, and appliance stores",18615,Y
"442,443",7-1-2006,"Furniture, home furn, electronics, and appliance stores",18568,Y
"442,443",8-1-2006,"Furniture, home furn, electronics, and appliance stores",18546,Y
"442,443",9-1-2006,"Furniture, home furn, electronics, and appliance stores",18707,Y
"442,443",10-1-2006,"Furniture, home furn, electronics, and appliance stores",18328,Y
"442,443",11-1-2006,"Furniture, home furn, electronics, and appliance stores",18469,Y
"442,443",12-1-2006,"Furniture, home furn, electronics, and appliance stores",18812,Y
442,1-1-2006,Furniture and home furnishings stores,9561,Y
442,2-1-2006,Furniture and home furnishings stores,9439,Y
442,3-1-2006,Furniture and home furnishings stores,9431,Y
442,4-1-2006,Furniture and home furnishings stores,9402,Y
442,5-1-2006,Furniture and home furnishings stores,9368,Y
